id,create_time,name,message,type,link,comments,reactions,shares
1380211668909443_1803034659960473,2017-03-08 09:43:07,林全,3/8是國際婦女節，祝福溫柔又堅韌撐起半邊天的婦女朋友們，佳節愉快！,photo,https://www.facebook.com/LinChuanTW/photos/a.1334895376539416.1073741829.1324580024237618/1541762912519327/?type=3,13,60,
1380211668909443_1802413360022603,2017-03-07 11:22:31,Timeline Photos,"世界棒球經典賽首戰，台灣不幸落敗，但，9局下半展現韌性追分，令人動容，明日對荷蘭背水一戰絕對不能輸！

姚文智邀請各位好友，晚上相揪到松山慈惠堂看直播為球員加油，也期盼母娘庇佑台灣隊，順利過關斬將反荷成功，再度挺進複賽。

【姚文智揪你做伙看棒球反荷】
時間：3月8日(三)下午4點40分
地點：松山慈惠堂禮堂(台北市信義區福德街251巷33號)",photo,https://www.facebook.com/YaoTurningTaipei/photos/a.1381906295406647.1073741829.1380211668909443/1802413360022603/?type=3,14,943,10.0
1380211668909443_1802298363367436,2017-03-07 04:02:23,,"【姚文智揪你做伙看棒球反荷】

WBC熱烈開打，還記得四年前，打敗澳洲、荷蘭順利闖進八強的興奮時刻嗎？

上午台灣隊首戰以色列，讓我們一起守在電視機前為台灣健兒加油吧！

面對場場苦戰，做為反核最堅定的立委，明天(3/8)晚上要揪各位球迷，一起到松山慈惠堂看轉播做伙反荷！期盼在母娘的保佑下，台灣隊能夠過關斬將，再度順利晉級八強！

時間：3月8日(三)下午4點40分
地點：松山慈惠堂禮堂(台北市信義區福德街251巷33號)",status,,7,442,9.0
1380211668909443_1800344780229461,2017-03-02 11:52:00,,"機捷通車，可惜雙子星缺席了！

今天，機場捷運正式通車，算是遲來的慶典，柯市長說，該想想桃機與松機整合了，完全沒錯；但他沒說的是「雙子星怎麼缺席了！」

遷松機的事，下午再問了一次交通部，委託顧問公司的「松山機場遷移的可行性評估」進度如何？交通部答以按程序招標，今年底完成。屆時，應該就有專業的評估報告書，作為依據，我雖嫌不夠效率，算是逐步啟動中。

雙子星的事，只有期待柯市長說明了。
因為「在機捷台北站樓上」，作為「國家門戶」及「西區翻轉」計畫核心雙子星大樓，在2015年08月06日，市府因前朝弊案而暫緩至今，已延宕二年，機捷雖然踉踉蹌蹌ㄧ延再延，總算熱鬧通車，但説好的雙子星進度呢？

從規劃上看，以C1五十六層及D1七十六層的臺北雙子星及台北車站為中心，樓地板面積53萬平方公尺，四鐵共構，不僅與台北一O一西東相呼應，創造台北盆地新的天際線；更結合新光大樓及大亞百貨，形成摩天大廈新聚落及另一個國際金融中心，首都空間翻轉，都心重返西區，將是促進商業與就業的新天地，透過新的機捷，更連接林口、桃園到中壢，擴大首都的生活圈，遠景可期。

今天，機場捷運正式通車，照理雙子星就算還在施工中或議約中，但總有個「進度」讓人理解，但雙子星卻是「不見了」，也還沒有人說明為什麼理由。坦白說，殷殷期盼的老台北，這些年，除了曇花ㄧ現的西門燈會外，距離翻轉西區，還有好多日子要等呢！",status,,9,134,4.0
1380211668909443_1799772190286720,2017-02-28 23:26:22,,"二二八關懷總會長潘信行昨天幽幽的嘆息：「已經七十年，不通再拖落去..」，餘音仍在我腦海迴盪，不斷地催促著我們。

清晨即醒，有如頓悟：「中正紀念堂管理處組織法」何必再修？直接廢止不就完成了？不管未來要如何利用（國會或故宮或其他），如何進行社會對話，都可先逕行廢止啊！
因為，鄭麗君部長說的，是「去威權」不是「去蔣」與我昨天提的先「反威權再來定功過」如出一轍，且「反威權」也是各黨派都接受的共識，不是嗎？

所以，「真的不要再拖了」，我將在立法院直接提案廢止中正紀念堂管理處組織法，並召開公聽會討論銅像遷移後，未來應當如何運用此一空間。

附帶先提ㄧ下，主張改為故宮博物院（正館或分館均可）是綜合了族群政治、文化、觀光、空間治理、公共預算...等全面性考量，核心目標是：卸下威權枷鎖，坐穩「民主自由之都」，然後，再朝向「華人文化首都」來定位台北！晚點再來細談。",status,,44,1018,28.0
1380211668909443_1799059673691305,2017-02-27 09:10:17,,"二二八事件七十週年前夕，蔣介石銅像與中正紀念堂存續的問題，成為大家討論的焦點。我想延續我多年的主張，再次呼籲「廢止中正紀念堂，推動首都文化園區」！

廢止中正紀念堂，當然就要移除銅像，回收肖像錢幣，這將是時代的潮流，但這是「去威權」，不必然是「定功過」（蔣萬安勿緊張），桃園慈湖可成文化特區，民間Q版紀念小物也可自由販售，蔣家在二二八角色（元凶與否？）或歷史功過將隨更多解密文獻出土來詳加判定（雖大家已心知肚明）。

中正紀念堂建築或廣場轉為何種用途？張景森以及我的前助理邱秉瑜建議改做為立法院，羅致政委員也有質詢，我在想，若不考慮建築的利用，其實也是不錯主意。但因該建築為綜合宗廟、皇陵的設計，陰翳高聳之深宮大院，與現代國會建築應強調開放、透明、專業、平權則有不同，我認為不易展現台灣最高民意殿堂的風格；而且，立法院過去塞在小學，現在若又塞在陵寢，我認為「理雖直，氣不暢」，不是好的選擇。

其實，我在2014年即明確主張：應朝「首都文化園區」的方向推動，即中正紀念堂改為故宮二館，代表中原文化，也解決故宮擁擠問題，原來要花300億擴展外雙溪大故宮計劃完全終止，既省公帑又可營造歌劇院、音樂廳加上博物館高度的文化氣息。

更久的未來，總統府也應遷移，改為台灣博物館，代表台灣文化，為集合人文、生態、博物總合的所在地；凱達格蘭大道未來沒有抗爭的必要，則可照原住民語意，真正還原其為湖泊濕地，連結其中，遙相輝映，加入二二八公園、台北賓館或其他歷史建築，統整為台北首都文化園區。

其實，這個「去威權」的行動，可以站在台灣主體立場一視同仁，蔣家威權與殖民威權應同時藉由空間的轉換界定，一併排除。透過文化資源的導入，軟硬兼施，展現世界民主前段班的格局，重塑台灣多元文化面貌。

我認為：只有這樣堅定而「大氣」的作法，才是回顧反省二二八以來七十年歷史，撫慰傷痕，徹底消除殖民、威權政治的偶像、圖騰與意識型態遺緒，向舊時代完全告別。

至於總統府與行政、立法部門，應遷移座落何方？曰：一可考慮遷都，二也可新建於松山機場廢除後航站大廈原址，這對總統府的維安、行政立法的相映的憲法位階，都可靠都市空間的規劃與梳理來展現。至於柯市長關心的圍牆，當然可以開放些，不過，那應是很小很小的事了。

講到這裡，或許有人覺得我天馬行空，不切實際。但是，我觀察台灣民主之空轉、歷史之糾結，常常因為在牛角尖裡爭辯打轉，走不出死胡同，例如談二二八就在蔣的神化、功過、意識形態打轉，多年過去毫無明確作為，我認為以「去威權」為基本共識（國民黨也不反對），輔以文化論述、空間治理、場館規劃，反倒可以更遠大之未來想像，更果決的信念向前邁進，有時更是化解爭端，豁然開朗的終南捷徑。",status,,47,963,20.0
1380211668909443_1797709263826346,2017-02-24 08:34:28,Photos from 姚文智翻台北's post,"位於台北市忠孝東路的正義國宅因為歷程艱辛、耗時多年，且位於精華區，因此各大媒體均揭露此一訊息，內政部也同時釋出將在新會期提出都更三法（《國家住宅及都市更新中心設置條例》、《都市更新條例修正草案》及《都市危險及老舊建物重建獎助條例》。

我投入都更相關法案的推動多年，對內政部願意積極作為，固然樂見其成，但是我認為更重要的是推動「都市再生」，由國家站在戰略高度上，推動大規模、公辦、多目標、公共利益導向的都市再生，以因應時代環境的變遷，有效推動都市空間機能的翻轉，重建都市兼具生態、防災及經濟的新面貌。因此，我將提出「都市再生特別條例」作為本會期致力推動「都更3+1」的目標。

過去政府推動的都市更新，並未將大尺度大規模的都市再生、一般都市更新、及老舊建物重建等不同層次加以區隔，導致現行民間為主的都市更新案均為點狀零星開發、更新規模小、欠缺整體公共利益、難以展現整體都市再生、區域再發展的效果。借鏡日本，我們可看見，日本於1969年制定都市再開發法，但在泡沫經濟後，日本內閣亦深刻檢討，指出原本點狀的作法無法實現整體都市構造的根本性再造、難以復興都市的居住及商業機能等，導致日本無法促進整體有效的土地利用等。

為了因應上述困境，日本在2002年通過「都市再生特別措置法，成立中央層級的都市再生本部，由首相擔任召集人、指定全國65處都市再生緊急整備地域，涵蓋6612公頃的建築物更新與公共空間整備，在2002-2011年10年之間創造了台幣6.2兆產值及133萬就業人數，預估在2012-2021可以再創造台幣6.1兆產值及114萬就業人數。

目前台灣30年以上之老舊建築物約384萬戶、台北市約51萬戶，6級以上地震發生時，面臨的倒塌威脅巨大，依現行的都更進度，至少要耗時千年，即使依修訂後的都更條例，最多也僅能加快200年。大規模的再造，迫在眉睫。因此，唯有從「都市再生」或「都市再發展」的角度、在一般民間自辦的都更之外，由政府從安全防災、城市再造的高度來擬具及執行公辦、大面積、提升公益的都市再生計畫，才能徹底解決所遭遇的人民居住權、生存空間品質及都市良善發展等問題。

除此之外，連帶對經濟的促動，亦不在話下，單從正義國宅一案120億的銀行團聯貸及日本10年6.2兆產值的數字即可管窺。

以都市再生的戰略思維及行動，不僅具有振興內需產業的積極作用，更是城市及國家發展的百年大計，我將盡全力推動，尤其本會期我擔任內政委員會召集委員，將當仁不讓地承擔起整合立法的工作，希望攸關台灣都市再生及人民居住品質及安全的百年大計，能在這會期順利完成。",photo,https://www.facebook.com/YaoTurningTaipei/photos/a.1381906295406647.1073741829.1380211668909443/1797709213826351/?type=3,3,89,12.0
1380211668909443_1794239867506619,2017-02-16 17:10:50,社子島少年行,台北最美的所在，社子島加油！,photo,https://www.facebook.com/1638936159755124/photos/a.1740911262890946.1073741828.1638936159755124/1759515964363809/?type=3,2,61,
1380211668909443_1792916064305666,2017-02-13 17:02:09,,"稍早國道五號發生重大車禍，對於在事故中受難的民眾，深感不捨與難過，也期盼傷者能得到最好的救治，平安好轉。

後續善後事宜眾多，文智將盡全力協助家屬，已請同仁待命，如果有任何需要，可聯絡02-25597736，服務處同仁將24小時接聽電話。",status,,4,194,6.0
1380211668909443_1791006804496592,2017-02-09 11:03:15,,"沒有SOC，資安防護事倍功半！

上屆任期因為推動《振興國防產業條例》的關係，與資安產業的朋友定期聚會做深入討論。針對近日一連串資安事件，也跟幾位資安專家請教，提出了政府應該成立國家層級與各關鍵基礎層級的資安監控中心(SOC, Security Operation Center)的建議，或許可提供行政院資通處參考。

類似此次癱瘓式的攻擊，包含中華電信在內的網路供應商僅能消極的流量清洗，然而，這樣的攻擊未來只會越來越多，如同數位颱風一樣，無法避免只能做好防範措施。行政院資安處應跳出來主導應變，資安等同國安不可輕忽。

面對資安威脅，政府現階段以成立數個ISAC(資安情報分享與分析中心)，藉由情報及時交換方式，達成早期應變與預警效益。但，資安專家們認為應該要先成立國家級和各關鍵基礎層級的資安監控中心(SOC, Security Operation Center)，分析研判各種攻擊手法與樣態，才能協調不同資源去應變。SOC和ISAC就如同眼睛和耳朵，要先長眼睛(SOC)監看，再要求耳朵(ISAC)聆聽，沒有警衛室(SOC)而空有提供線報的ISAC，事倍功半！

#資通安全、#駭客、#振興國防產業",status,,4,114,4.0
1380211668909443_1785274811736458,2017-01-27 01:32:47,Timeline Photos,"金雞🐓迎春
翻喜台北
新年快樂",photo,https://www.facebook.com/YaoTurningTaipei/photos/a.1381906295406647.1073741829.1380211668909443/1785274811736458/?type=3,13,519,5.0
1380211668909443_1781656995431573,2017-01-20 05:29:31,姚文智翻台北's cover photo,,photo,https://www.facebook.com/YaoTurningTaipei/photos/a.1380213575575919.1073741827.1380211668909443/1781656995431573/?type=3,11,341,3.0
1380211668909443_1781385178792088,2017-01-19 12:18:30,Timeline Photos,"明(20)日上午10點我將出席張茂楠議員舉辦之「寫春聯慶新年」活動，現場會發送「翻喜台北」紅包袋，歡迎各位好友一起來逗熱鬧！🎉

活動地點：南京東路五段291巷13-1號(張茂楠議員松山服務處)",photo,https://www.facebook.com/YaoTurningTaipei/photos/a.1381906295406647.1073741829.1380211668909443/1781385178792088/?type=3,0,141,2.0
1380211668909443_1780482428882363,2017-01-17 10:36:54,,,video,https://www.facebook.com/YaoTurningTaipei/videos/1780482428882363/,13,435,2.0
1380211668909443_1775517229378883,2017-01-05 12:24:04,,"離島立委擔憂松山機場遷移後，會衝擊離島居民權益，其實，他們大可放心！

松機併桃機，未來當然會針對離島的交通、醫療後送、觀光等等做出完整的配套，甚至，連「補貼」都是選項，只有所有措施完備，才會進行相關遷移工作。

同時，我也要說、我推動「松山機場遷移」已經十多年，這不是為了選舉，也絕非個人利益，而是經詳盡的政策分析，是為台北的長遠發展所提出的最佳方案，這個心情，就如同離島委員們關心離島居民的心意是相同的。我們可以攜手來努力！

#離島、#松山機場、#桃園機場",status,,10,217,4.0
1380211668909443_1774294666167806,2017-01-02 11:25:38,松機遷桃機 交部首次啟動可行性評估 | 要聞 | 即時,"新年還沒開工，傳來「堪稱慰藉」的消息！

即：交通部終於把「松機遷併桃機」這件事交由民航局與桃機公司聯合進行可行性評估。在我聲嘶力竭倡議、質詢、甚至說服柯文哲...推動那麼多年後，交通部終於跨出了第一步。

但為什麼只是「堪稱慰藉」？因為我認為，雖然方向正確，但步調還是太慢了！1、早就可以做的事情，交通部非要等到機捷通車才要開始；2、評估竟要花一年時間，之後再決策，那最快不就是2018年初才會定案，照這種速度，小英政府四年任期，最多只能到「啟動」階段；3、這與在選前小英政策小組「2020遷松機」的決議，差距太久了。

小英總統已宣示2017為積極建設年，「松機併桃機」早經過多年且詳盡的政策分析，可行性評估應與第三跑道計劃脫勾，著眼於「實務」上增設航廈與雙跑道之效能與容量，並就國內外旅運之機流、人流配置進行妥善管理，提出報告，這些調查評估我認為6個月時間即綽綽有餘。

只要「松機遷併桃機」政策確定，那台北市的大中央公園即可展開設計，3000公頃限高區大都更計劃，即可依循作業，所需的公私資源整合投入，這將是2017年啟動公共建設、未來創造「近10兆元」內需經濟產出，立竿見影的最佳方案！

交通部還不加快腳步嗎？

姚文智3D市政藍圖─https://www.youtube.com/watch?v=aJSfYqdsDX8&t=4s",link,http://udn.com/news/story/1/2205076,20,256,33.0
1380211668909443_1773137769616829,2016-12-31 02:27:25,Timeline Photos,"2016是除舊佈新的轉戾年；2017機捷通車後，我主張的「遷松機」「都更3法，3箭齊發」將開啟序幕，和您一起翻轉新台北，姚文智祝您新年快樂🎉

#松山機場、#都更、#新年快樂",photo,https://www.facebook.com/YaoTurningTaipei/photos/a.1381906295406647.1073741829.1380211668909443/1773137769616829/?type=3,18,398,38.0
1380211668909443_1772862216311051,2016-12-30 09:50:38,Timeline Photos,,photo,https://www.facebook.com/YaoTurningTaipei/photos/a.1381906295406647.1073741829.1380211668909443/1772862216311051/?type=3,5,206,10.0
1380211668909443_1772758502988089,2016-12-30 02:42:21,,"令人作嘔的祭止兀，去年以前審都更條例，跟著我的提案亦步亦趨，和其他國民黨委員ㄧ樣，開口閉口感謝預審召委邱文彥與姚文智。

換個時空，就見縫插針，混淆視聽！國民黨當時的內政部長陳威仁，公開承認若照當時修法通過，大台北都更完成會從需要2300年「減少」100～200年，這種法案，請問可以通過嗎？通過有用嗎？

我姚文智就是不相信，日本做得到，台灣自我卻步做不到？",status,,4,224,3.0
1380211668909443_1772429753020964,2016-12-29 10:50:02,,"報告總統：都更我push都來不及了，怎麼可能擋？

有媒體報導小英總統批評我「擋」老屋重建專法，其實完全搞錯方向，小英是半開玩笑，而我只是主張應該要「都更三法，三箭齊發」！

我在立法院研修都更條例五年，強力主張政府以公辦都更，扛起責任開啟動能。台灣需要我正研擬的《都市再生特別條例》、《都市更新條例》修法草案，以及行政院剛通過的《都市危險及老舊建築物加速重建獎助條例》，以上三者齊備，在立法院開啟都更議題的全面性檢討，把都更的組織、財源、誘因、動能，以及法律面的正當性、合憲性、系統性等一次補足，讓都更（或改稱再生）效能極大化。這，才會是大開大闔、讓全民眼睛為之一亮的改革！

我認為《都市再生特別條例》的訂立，是為了要實現公辦、大面積、以公共利益提升為念的都市再生；至於原有的都更體制，則可參酌立法院2015年11月3日的朝野協商決議，進行《都市更新條例》部分條文修正，以繼續推動都市改造。

這其實是借鏡日本經驗，日本在泡沫經濟之後，在首相小泉純一郎指示下推展都市再生，促進土地的高度有效利用、確保地方再生審議會的靈活開辦、維護都市計畫決定程序的彈性，另外，為吸引民間資金及專業技術投入都市再生，更允許地方公共團體、民間業者等提出大規模提案，並透過政府之協助使提案得以實現。

日本於2002年完成「都市再生特別措置法」之立法後，即成立中央層級的都市再生本部，由首相親自擔任召集人，指定全國65處都市再生緊急整備地域，涵蓋6,612公頃的建築物更新與公共空間整備，在2002-2011年十年之間已創造台幣6.2兆產值、133萬就業人數。

我做過保守估計，台北市三十年以上建築物，全以四、五層雙拼公寓做假設，立刻開始推動都更的話，能創造18兆元的內需產值與就業，大台北則達30兆以上，何不在經濟困頓的此刻，由公部門挺身而出，畢其功於一役。

我和小英總統若有不同，只是她覺得一步一步推，水到渠成；我覺得「三箭齊發，一步到位」，展現更強的決心。外界有必要醬做文章嗎？",status,,10,206,10.0
