id,create_time,name,message,type,link,comments,reactions,shares
232633627068_10155716326157069,2017-03-23 02:30:00,阿伯逆騎國道內線　駕駛驚呼：揪危險啦！,"一大早就吃到豪華版三寶飯耶...阿伯你太誇張了啦 囧 #鄉編
　　
【阿伯逆騎國道內線　駕駛驚呼：揪危險啦！】
http://www.appledaily.com.tw/realtimenews/article/life/20170323/1082324/
　
#高速公路 #逆向 #國道 #蘋果精選影片 #請分享 #三寶 #馬路三寶",video,https://www.facebook.com/appledaily.tw/videos/10155716326157069/,545,4941,1368.0
232633627068_10155716406392069,2017-03-23 02:23:25,沉在水底3年　韓船難「世越號」重見天日,"罹難者家屬悲憤直呼：「這麼簡單的撈船作業，為何要拖了3年才做？這起事故是不是被政治利用了！」😭😭
　
#世越號 #船難 #國際新聞 #蘋果國際",link,http://www.appledaily.com.tw/realtimenews/article/international/20170323/1082478/,52,3486,64.0
232633627068_10155716383457069,2017-03-23 02:12:03,30cm的進擊　做愛撐過19分鐘才正常,"咳咳，做個小調查，有達標的請按心情，沒達標的請留言( ͡° ͜ʖ ͡°)
　
#30公分 #鄉民 #國際新聞 #蘋果國際 #施旖婕 #41J #41J出品 #41J嚴選",link,http://www.appledaily.com.tw/realtimenews/article/international/20170323/1082492/,195,3042,100.0
232633627068_10155716365367069,2017-03-23 02:02:15,陸戰雄兵下田助收洋蔥　千萬元公帑這樣花,"粉粉覺得國軍該不該幫忙農民收成洋蔥呢？
　
#國軍 #陸軍 #國防部 #洋蔥 #屏東
🌏 地球最接近滅亡的一刻 https://goo.gl/7AAYzY",link,http://www.appledaily.com.tw/realtimenews/article/life/20170323/1082428/,407,3345,158.0
232633627068_10155716344182069,2017-03-23 01:52:12,陽岱鋼2萬元孝親費　太少？曹西平突破盲點,"粉粉覺得呢？
　
#曹西平 曹西平的粉絲愛團 #陽岱鋼 陽岱鋼 DAIKAN YOH
💥 地球曾經差一點就滅亡？https://goo.gl/7AAYzY",link,http://www.appledaily.com.tw/realtimenews/article/sports/20170323/1082475,381,8291,170.0
232633627068_10155716307492069,2017-03-23 01:40:12,父臨終捐大體　兒子釋懷童年被抛棄之痛,"他痛哭流涕表示：「這是我生平的第1張獎狀！」😢
　
#台北醫學大學 #大體老師
💥 地球曾經差一點就滅亡？https://goo.gl/7AAYzY",link,http://www.appledaily.com.tw/realtimenews/article/life/20170323/1082447,11,6044,78.0
232633627068_10155716263737069,2017-03-23 01:30:00,【豪門媳婦片】女團當雙面虎媽　向3800億夫討菜錢,"兩個人都沒有變耶 😘
　
#蜜雪薇琪 #蘋果娛樂 #專訪 蜜雪薇琪
💥 地球曾經差一點就滅亡？https://goo.gl/7AAYzY",link,http://ent.appledaily.com.tw/realtimenews/article/entertainment/20170323/1081961/,5,931,10.0
232633627068_10155716246142069,2017-03-23 01:19:00,兵敗經典賽 胡金龍直言:我們實力不如人,"「一場比賽很難比較球風，但我們是實力不如人，比不上人家，別再自欺欺人。重點是職棒要蓬勃，才會吸收更多人想要打球，自然也有更多球員。」
　
【#火線話題】2017經典賽開打 台灣加油
https://goo.gl/j2Dllj
　
#WBC #經典賽 #棒球 World Baseball Classic #胡金龍 胡金龍 #蘋果體育",link,http://www.appledaily.com.tw/appledaily/article/sports/20170323/37592969/,56,1302,8.0
232633627068_10155716225012069,2017-03-23 01:10:00,英國會遭恐攻1死十餘傷,"英媒指出，首相梅伊（Theresa May）在事發時離現場僅約40公尺，被緊急護衛上車離開......
　
#英國恐攻 #恐怖攻擊 #TheresaMay Theresa May #國際新聞 #蘋果國際 #倫敦",link,http://www.appledaily.com.tw/appledaily/article/international/20170323/37593159/,7,558,18.0
232633627068_10155716221602069,2017-03-23 01:00:11,嘎嘎情侶裝遊車河 短髮妹胸貼煲騎情,"嘎嘎的「好朋友」真的好多呀( ͡° ͜ʖ ͡°)
　
#嘎嘎 嘎嘎 #蘋果娛樂 #內有影片 
🌏 地球最接近滅亡的一刻 https://goo.gl/7AAYzY",link,http://ent.appledaily.com.tw/section/article/headline/20170323/37592651,31,423,4.0
232633627068_10155716193477069,2017-03-23 00:52:47,陽岱鋼駁不孝傳言　父笑：哪有住破屋,"對《鏡週刊》報導指陽岱鋼父親在台東租破屋、開聯結車為生、和媳婦不和，他更大笑說：「哪有這回事？別人隨便說說。」
　
【6億簽巨人 陽岱鋼感激妻一路相伴】
http://www.appledaily.com.tw/appledaily/article/headline/20170323/37592804/
　
#內有影片 #陽岱鋼 陽岱鋼 DAIKAN YOH #謝宛容 #蘋果頭條",link,http://www.appledaily.com.tw/appledaily/article/headline/20170323/37592933/,79,1323,2.0
232633627068_10155716212132069,2017-03-23 00:52:21,周六變天！吳德榮預警　恐達「強烈大陸冷氣團」 | 即時新聞 | 20170323 | 蘋果日報,"#最新 
怎麼現在還有冷氣團阿TT
#週六變天 #吳德榮 #示警 #強烈大陸冷氣團",link,http://www.appledaily.com.tw/realtimenews/article/life/20170323/1082452/,296,12464,2021.0
232633627068_10155716205262069,2017-03-23 00:49:31,日本宅男哭哭　正妹議員結婚了 | 即時新聞 | 20170323 | 蘋果日報,"這根本女明星了阿QQ
#日本 #正妹議員 #藤川優里 #結婚了",link,http://www.appledaily.com.tw/realtimenews/article/international/20170323/1082441/,5,404,4.0
232633627068_10155707464447069,2017-03-23 00:40:00,古巴導彈危機歷史｜TEDEd｜蘋果日報｜Apple Daily,"你知道地球曾經差一點就滅亡了嗎？
　
#TEDEd 地球最接近滅亡的一刻 https://goo.gl/7AAYzY",link,http://www.appledaily.com.tw/teded/article/238/rnews/20170301/1065529,14,659,44.0
232633627068_10155716131067069,2017-03-23 00:30:00,媽媽認為她生下異形　鄉民認為她生下神明 | 即時新聞 | 20170323 | 蘋果日報,"當地醫師認為，這名孩子應是罹患的遺傳性的皮膚病「小丑魚鱗癬」
#印度 #產子 #小丑魚鱗癬 #猴神哈奴曼",link,http://www.appledaily.com.tw/realtimenews/article/international/20170323/1082418,37,1534,36.0
232633627068_10155716125382069,2017-03-23 00:16:18,【獨家】因應南海變局　太平島月底進行首次夜間實彈射擊 | 即時新聞 | 20170323 | 蘋果日報,"#獨家 
太平島官兵將自29日起進行全島的實彈射擊。
#南海 #太平島 #實彈射擊 #首次",link,http://www.appledaily.com.tw/realtimenews/article/new/20170323/1079985/,95,1378,24.0
232633627068_10155715944567069,2017-03-22 23:02:50,情侶登喜馬拉雅山失聯20天　家人急赴尼泊爾尋人 | 即時新聞 | 20170323 | 蘋果日報,"希望沒事才好......
#東華大學 #情侶 #喜馬拉雅山 #失聯20天 #家屬",link,http://www.appledaily.com.tw/realtimenews/article/local/20170323/1082349/,69,1776,20.0
232633627068_10155715863792069,2017-03-22 22:49:26,【不斷更新】英國會恐攻4死20傷 兇嫌遭擊斃| 即時新聞 | 20170323 | 蘋果日報,"#英國 #恐怖攻擊 #4死 #20傷 #兇嫌 #擊斃

《英國會恐攻　台灣遊客拍下直擊影片》
http://www.appledaily.com.tw/realtimenews/article/international/20170323/1082383/",link,http://www.appledaily.com.tw/realtimenews/article/international/20170323/1082351/,67,2076,82.0
232633627068_10155714743732069,2017-03-22 22:30:00,【暖流】頭痛鼻血脖腫 32歲單親媽為工作吃消炎藥撐2年已癌末,"孩子還太小，我不能在他面前倒下....
　
基金會編號A4144
蘋果慈善基金會求助‧捐款專線：0809-008585 (每日上午10時至晚上7時)
　
【#火線話題】#暖蘋果 新聞 讓世界更有力量?
http://goo.gl/PyFYtp
　
#暖新聞 #正能量 #請分享 #有洋蔥",link,http://www.appledaily.com.tw/realtimenews/article/life/20170322/1076348/,53,2594,404.0
232633627068_10155714480937069,2017-03-22 22:20:00,當地人寧死也不住？　5個日本最差的城市,"但這些地方觀光客都很喜歡去耶... 
∑(￣□￣;) #在那編
　
#蘋果國際 #日本 
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/international/20170322/1082213/,85,4373,392.0
232633627068_10155707298922069,2017-03-22 22:10:52,蘋果動未條,"變質請丟棄，千萬別跟身體開玩笑
　
看更多 #影片，請加入 蘋果動未條 粉絲團",video,https://www.facebook.com/appledaily.animation/videos/650037705195421/,17,494,
232633627068_10155714616432069,2017-03-22 22:00:00,【擄人動畫】可惡通緝犯撞飛母子　竟強載兜風不讓就醫,"太可惡了！撞人還擄人？有事嗎？有事嗎？有事嗎？ 😠 #皮編
　
#通緝犯 #肇事逃逸
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/local/20170322/1081648/,30,837,20.0
232633627068_10155714596732069,2017-03-22 21:30:00,「隨袋徵收配古典樂」　台垃圾車外媒喊讚,"唉唷~~~真是不好意思~來一首「愛麗絲」吧~🎧 #皮編
　
#台灣 #垃圾車 #蘋果國際
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/international/20170322/1082087/,11,708,22.0
232633627068_10155710524987069,2017-03-22 21:00:00,蘋果動未條,"娛樂人類不該是牠的工作🐘
　
看更多 #影片，請加入 蘋果動未條 粉絲團",video,https://www.facebook.com/appledaily.animation/videos/650465548485970/,13,1120,
232633627068_10155714584002069,2017-03-22 20:00:00,拖女子入樹叢性侵　男子因長太矮失敗,"長的矮不是你的錯，想做壞事就不對了！😡  #皮編
　
 #中國 #蘋果國際",link,http://www.appledaily.com.tw/realtimenews/article/international/20170322/1081925/,104,4046,52.0
232633627068_10155714772127069,2017-03-22 19:00:00,可怕線上遊戲　促俄百名青少年自殺,"根本是從地獄來的遊戲啊啊啊..... 💀💀💀
　
再給自己一次機會
自殺防治諮詢安心專線：0800-788995（24小時）
生命線協談專線：1995
張老師專線：1980
　
#線上遊戲 #俄羅斯 #蘋果國際",link,http://www.appledaily.com.tw/realtimenews/article/international/20170322/1081497/,107,2353,188.0
232633627068_10155714463997069,2017-03-22 18:00:00,台南出沒翻版穿夾腳拖的李永得　「太像了」,"我先是無言.....然後又笑了....(啊多麼痛的領悟) #皮編
　
#臨檢 #李永得
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/local/20170322/1082025/,43,590,8.0
232633627068_10155714499337069,2017-03-22 17:45:00,【解謎片】手搖飲看出你是哪裡人　北部南部大不同,"認真？呼叫北部南部粉粉~一起來討論喔~ #皮編
　
#手搖飲料 #衛生局 #我愛半糖微冰
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/life/20170322/1081717/,89,825,62.0
232633627068_10155710532032069,2017-03-22 17:30:01,蘋果動未條,"這樣真的是在教育嗎？
　
看更多 #影片，請加入 蘋果動未條 粉絲團",video,https://www.facebook.com/appledaily.animation/videos/650460875153104/,80,1300,
232633627068_10155714416017069,2017-03-22 17:15:00,沒寫路名也能送達　這位使人想以身相許的郵差曝光,"根本地表最強郵差~使命必達94狂！ #皮編
　
#郵差 #批踢踢
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/life/20170322/1082202/,9,535,22.0
232633627068_10155714960882069,2017-03-22 17:00:00,一句「妳讓我操一下」　夫妻從此不嘿咻還鬧上法院(動畫),"曾經有一份真誠的愛情擺在我面前，如果上天可以給我個機會，我希望恢復單身 ... #皮編
　
#嘿咻 #離婚",link,http://www.appledaily.com.tw/realtimenews/article/local/20170323/1082038/,57,241,4.0
232633627068_10155714950257069,2017-03-22 16:50:00,阿伯逆騎國道內線　駕駛驚呼：揪危險啦！,"阿北獨自一人闖蕩江湖...內心的孤獨啊~ #皮編
　
#逆向 #爆料公社
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/life/20170323/1082324/,32,229,12.0
232633627068_10155714938722069,2017-03-22 16:40:00,奧客母批店員態度差　女兒反譏：自以為是對的,"奧客發出雙重火力攻擊~現場傷亡不明… #皮編
　
#奧客 #尊重別人也尊重你自己
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/life/20170323/1082316/,24,295,20.0
232633627068_10155714929922069,2017-03-22 16:30:00,五月天免費開唱　黃牛代排喊價3.5萬　,"這價錢真是讓人咳血啊啊啊啊(太誇張啦) 😲  #皮編
　
#五月天 #黃牛 五月天 Mayday
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://ent.appledaily.com.tw/realtimenews/article/entertainment/20170323/1082350/,13,252,6.0
232633627068_10155714922872069,2017-03-22 16:20:00,【狗仔偷拍】嘎嘎機車夜遊　20歲新妹蒙面玩3貼,"看到這我忍不住想說：嘎嘎好棒~嘎嘎有得吃~ #皮編
　
#嘎嘎 #狗仔偷拍 #蘋果娛樂
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://ent.appledaily.com.tw/realtimenews/article/entertainment/20170323/1081945/,14,214,4.0
232633627068_10155714428237069,2017-03-22 16:10:00,消防隊抓蛇竟藏這禁忌　超傳奇！但沒人敢不遵守,"其實媒體業也不吃鳳梨唷~大家還知道其他行業嗎？ #皮編
　
#禁忌 #消防員
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/life/20170322/1082028/,6,229,4.0
232633627068_10155714449222069,2017-03-22 16:00:00,騎gogoro一年半　他寫「關箱文」忍痛賣車,"親身騎乘一年半，最後忍痛說掰掰~~ #皮編
　
#gogoro #關箱文
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/life/20170322/1082155/,307,6338,659.0
232633627068_10155713993922069,2017-03-22 15:50:00,圖靈測試：電腦能被當作是人嗎｜TEDEd｜蘋果日報｜Apple Daily,跟機器人談戀愛，到底算不算脫魯？,link,https://goo.gl/hH8FkA,7,369,22.0
232633627068_10155714139897069,2017-03-22 15:40:00,蘋果日報,老天爺為什麼要讓他們受這種折磨QAQ,video,https://www.facebook.com/appledaily.tw/videos/10155706814107069/,39,2805,
232633627068_10155714719317069,2017-03-22 15:30:00,與爬到死樓梯說再見　銘傳5座電梯10月底完工,"想當年10分鐘攻頂趕點媽的日子🙈
一直傳說要建的電梯終於來了，姐都畢業多久惹....（摔滑鼠）#妹子編
　
#銘傳 #電梯 銘傳大學
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/life/20170322/1081910/,96,2318,136.0
232633627068_10155714137712069,2017-03-22 15:21:53,LINE貼圖爆抄襲　超像垃圾鴿、空幹貓,"究竟是原創還是抄襲？粉粉怎麼看？  (#在那編)
　
#LINE #貼圖 #垃圾鴿 #空幹貓 #大咪咪株式會社 #國立貼圖帝國大學
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/life/20170322/1082115/,80,871,26.0
232633627068_10155714758972069,2017-03-22 15:14:23,【不斷更新】英國會傳槍響　至少12人傷、國會大廈關閉 | 即時新聞 | 20170322 | 蘋果日報,"插播最新國際消息！後續不斷更新！ #皮編
　
#英國 #蘋果國際",link,http://www.appledaily.com.tw/realtimenews/article/international/20170322/1082332/,18,672,26.0
232633627068_10155714638627069,2017-03-22 15:10:00,五月天20周年免費唱讀秒　石頭喊話不打擾居民,"公園是大家的，希望歌迷也都能展現好的一面喔～ (#在那編)
　
#蘋果娛樂 #五月天 #石頭 #大安森林公園 #人生無限公司世界巡演演唱會 五月天 Mayday 五月天 石頭
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://ent.appledaily.com.tw/realtimenews/article/entertainment/20170322/1082207/,5,432,8.0
232633627068_10155714263782069,2017-03-22 15:00:00,撿到手機這麼做　他瞬間成了大紅人,"警察大人，就是這個人！ (#在那編)
　
#手機 #爆廢公社
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/life/20170322/1081823/,15,551,8.0
232633627068_10155714415152069,2017-03-22 14:50:00,女同事請生理假　男主管准假卻因這事被懲處,"雖然生理痛痛起來旁人可能無法理解，但是這情況好像也不是生理假吧... (#在那編)
　
#生理假 
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/life/20170322/1081842/,7,389,8.0
232633627068_10155714153617069,2017-03-22 14:40:00,虐iPhone 7新招 手機輸給了它,"我只覺得好心痛...(つД`)  #在那編
　
#蘋果 #APPLE #iPhone #iPhone7
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/3c/20170322/1081937/,5,196,6.0
232633627068_10155710536837069,2017-03-22 14:30:00,蘋果動未條,"為了妻女拼命，什麼錢都願意賺
　
看更多 #影片，請加入 蘋果動未條 粉絲團",video,https://www.facebook.com/appledaily.animation/videos/650496068482918/,7,797,
232633627068_10155714619967069,2017-03-22 14:20:20,台灣情侶喜馬拉雅山區健行　失蹤19天無音訊,"#最新 希望有巧遇他們的粉粉可以趕快回報喔～ (#在那編)
　
【兩台灣旅客在喜馬拉雅山區失聯19天　外交部：啟動協尋仍無下落】
http://www.appledaily.com.tw/realtimenews/article/politics/20170322/1082309/
　
#尼泊爾 #喜馬拉雅山 #健行",link,http://www.appledaily.com.tw/realtimenews/article/life/20170322/1082307/,59,1712,90.0
232633627068_10155714349717069,2017-03-22 14:10:00,美胸皇后劉伊心　被控當年后冠陰來的！,"如果這是真的，那位「學長」聽起來好可憐... (#在那編)
　
#劉伊心 #選美 劉伊心
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/life/20170322/1081521/,47,886,12.0
232633627068_10155714120342069,2017-03-22 14:00:00,慘遭爆菊！　墨西哥鬥牛士肛門被牛角插入,"#內有影片  沒什麼好說的，痛RRR... (#在那編)
　
#蘋果國際 #墨西哥 #鬥牛 #牛角 蘋果繞著地球爆
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/international/20170322/1082107/,120,1949,56.0
232633627068_10155714197192069,2017-03-22 13:50:00,【抓包片】1年後撞到同個人？　這個巧合有詭異,"別以為我年紀大了好欺負，我記性可是很好der～　(#在那編)
　
#南投 #車禍
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/local/20170322/1081636/,8,455,12.0
232633627068_10155714476877069,2017-03-22 13:40:34,公車司機感冒昏倒　手球女國手慘遭撞死 | 即時新聞 | 20170322 | 蘋果日報,"#今夜最新
　
#桃園 #車禍",link,http://www.appledaily.com.tw/realtimenews/article/local/20170322/1082252/,119,8379,356.0
232633627068_10155714308377069,2017-03-22 13:30:00,淡大狠砍200老師 饒舌教師飆唱回敬,"老師RAP功力真的是不錯！ (#在那編)
　
【網傳全數解聘兼任教師　淡大：系所決定無考量成本】
http://www.appledaily.com.tw/realtimenews/article/life/20170318/1079350/
　
【傳淡江不續聘200兼任教師　教長：本周訪查】
http://www.appledaily.com.tw/realtimenews/article/life/20170322/1082049/
　
#蘋果精選影片 #淡江大學 #兼任教師 #請分享",video,https://www.facebook.com/appledaily.tw/videos/10155714308377069/,60,1511,137.0
232633627068_10155713997147069,2017-03-22 13:20:00,Timeline Photos,"不要!!!   頭髮你快回來.... 
　
【調查片】台灣男性這個居然輸韓國
https://goo.gl/iF70Qp
　
#蘋果分享圖 #請分享 #掉髮",photo,https://www.facebook.com/appledaily.tw/photos/a.364361237068.207658.232633627068/10155713997147069/?type=3,9,191,8.0
232633627068_10155714357972069,2017-03-22 13:00:00,【超扯】灌下整瓶伏特加　加國機師醉倒駕駛艙,"醉成這個樣子，你還想開飛機？你不要命，大家都還想活下去好嘛！！　　(#在那編)
　
#蘋果國際 #加拿大 #機師 #伏特加 蘋果繞著地球爆
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/international/20170322/1082248/,12,345,6.0
232633627068_10155714341177069,2017-03-22 12:50:00,一卡帶8人被擋竟爆打店員　好市多奧客被起訴,"#最新
　
#高雄 #好市多 #Costco #奧客 Costco
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/local/20170322/1082044/,508,7466,186.0
232633627068_10155713433287069,2017-03-22 12:40:00,4周彈性連上24天合法　勞動部長：勞資共存共榮,"林美珠說，昨天勞資雙方的共識是要攜手合創共創台灣經濟，資方應疼惜勞工，勞工也體諒老闆......
　
【連上24天血汗班合法　林美珠：勞工可以拒絕】
http://www.appledaily.com.tw/realtimenews/article/life/20170322/1081749/
　
【#火線話題】勞工必看 秒懂一例一休差在哪
http://goo.gl/bHE6JE
　
#一例一休 #勞基法 #周休二日 #勞動部 #林美珠 #彈性工時 #內有影片",link,http://www.appledaily.com.tw/realtimenews/article/life/20170322/1081574/,295,1299,158.0
232633627068_10155713305807069,2017-03-22 12:30:00,蘋果動未條,"#小兒哈姆立克法 真的可以救命，爸媽們一定要學會！！#請分享
　
更多 #影片，請加入 蘋果動未條 粉絲團",video,https://www.facebook.com/appledaily.animation/videos/650900375109154/,35,935,
232633627068_10155714210932069,2017-03-22 12:20:00,不甘被酸整容　By2秀素顏照網友驚呆了....,"素顏其實滿美的啊...感覺好清新！  (#在那編)
　
#蘋果娛樂 #BY2 #素顏 BY2
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://ent.appledaily.com.tw/realtimenews/article/entertainment/20170322/1081924/,107,2455,10.0
232633627068_10155714268512069,2017-03-22 12:10:29,抓到了！屏科大商圈工讀70元起跳　首波勞檢6成違法,"70元也太低了吧！！！  (#在那編)
　
#屏東 #工讀
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/life/20170322/1082071/,311,6341,366.0
232633627068_10155713926197069,2017-03-22 12:00:00,鼻血！波多野、佳苗、大槻來台嬌喊「誰想被握？」,"一個波多不夠看！
這次給你三個 波！佳！大！
三位女神來台合體，嬌喊「誰想被我握？」
《壹殿園》波佳大女神降臨日4/2即將登場！
粉絲快來參加啊~~嘶~~

#壹殿園 #波佳大女神降臨日 #波多野結衣 #佳苗るか #大槻ひびき",link,http://ent.appledaily.com.tw/section/article/headline/20170322/37590415,26,308,26.0
232633627068_10155714077382069,2017-03-22 11:50:00,Timeline Photos,"限水中的粉粉辛苦啦～～～
　
【322世界水資源日　簡單教你每日省水10公升】
https://goo.gl/vI6GIp
　
#蘋果分享圖 #請分享 #省水 #限水",photo,https://www.facebook.com/appledaily.tw/photos/a.364361237068.207658.232633627068/10155714077382069/?type=3,0,186,4.0
232633627068_10155714229742069,2017-03-22 11:39:46,法籍神父劉一峰奉獻台灣半世紀　將成中華民國國民,"謝謝你為台灣做的一切！  (#在那編)
　
【奉獻台灣半世紀　劉一峰神父曾獲「總統文化獎」】
http://www.appledaily.com.tw/realtimenews/article/life/20170322/1082174/
　
#劉一峰 #神父 #中華民國 #身分證
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/life/20170322/1082058/,81,7596,224.0
232633627068_10155713225792069,2017-03-22 11:30:00,蘋果動未條,"紅色的iPhone7，你準備好了嗎？（誤
　
看更多 #影片，請加入 蘋果動未條 粉絲團",video,https://www.facebook.com/appledaily.animation/videos/611300165735842/,114,2082,
232633627068_10155714077962069,2017-03-22 11:20:00,到台南吃什麼比較好　鄉民神回讓網友大推,"是有沒有這麼甜啦...（・∀・）  #在那編
　
#台南 #美食 
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/life/20170322/1081753/,22,202,6.0
232633627068_10155704648752069,2017-03-22 11:10:00,蘋果日報,受刑不止是讓他們為做錯事付出代價，也是要讓他們改過向善回歸社會，這個問題我們都該好好思考...... #鄉編,video,https://www.facebook.com/appledaily.tw/videos/10155698624902069/,36,559,
232633627068_10155714159767069,2017-03-22 11:00:54,直播網紅「17舒淇」又犯案　騙不成改用偷的,"好手好腳的幹嘛又做這種事！
(｀_ゝ´)  #在那編
　
#17舒淇 #舒淇狐狸 #黃苪溱 #竊盜
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/local/20170322/1082095/,40,345,14.0
232633627068_10155713351462069,2017-03-22 10:50:00,這媽媽超壞　換臉APP崩壞兒子童年,"拍寶貝各種惡搞影片+照片就是當爸媽的樂趣呀～～（小跳步） #鄉編
　
#湯瑪士小火車 #湯瑪士 #換臉APP #換臉 #FaceSwap #蘋果精選影片",video,https://www.facebook.com/appledaily.tw/videos/10155713351462069/,10,266,14.0
232633627068_10155714101882069,2017-03-22 10:41:00,【真人GTA】驚險！警開8槍圍捕毒販實錄,"路人應該嚇傻吧～👀 警察辛苦啦！！(拍) #天編
　
#宜蘭 #蘭陽封城掃蕩 #警員
👽尋找ET有多危險？？ https://goo.gl/cG5hUX",link,http://www.appledaily.com.tw/realtimenews/article/local/20170322/1081712,45,1031,36.0
232633627068_10155713880032069,2017-03-22 10:30:00,【動畫】三星S8 VS iPhone 8誰更強？,"不準啦～爆炸火力沒比到啦～（大誤） #鄉編
　　
完整 #動新聞【動畫】三星S8 VS iPhone 8誰更強？
http://www.appledaily.com.tw/actionnews/appledaily/sub/20170322/1081222/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/3c/20170322/1081222/
　
#iPhone8 #iPhone #i8 #S8 #三星 #Samsung #MWC #蘋果動畫 Apple Samsung Mobile",video,https://www.facebook.com/appledaily.tw/videos/10155713880032069/,138,1372,96.0
232633627068_10155714084357069,2017-03-22 10:21:09,亂接電線害死房客　曾讓柯P火大的房東要被關了,"判刑過失致死罪 #最新
　
#台北市 #房東 #柯P 柯文哲",link,http://www.appledaily.com.tw/realtimenews/article/local/20170322/1082047/,35,1967,32.0
232633627068_10155713849327069,2017-03-22 10:10:00,【調查片】台灣男性這個居然輸韓國,"台灣的雞排就真的很好吃咩(〒︿〒) #鄉編
　　
完整 #動新聞【調查片】台灣男性這個居然輸韓國
http://www.appledaily.com.tw/actionnews/appledaily/sub/20170322/1081268/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/strange/20170322/1081268/
　
#真的好想贏韓國 #調查 #台灣 #男性 #內有影片 #韓國 #掉髮 #禿頭",video,https://www.facebook.com/appledaily.tw/videos/10155713849327069/,3,145,3.0
232633627068_10155713983032069,2017-03-22 10:10:00,Timeline Photos,"教授94狂！！！ #認同請分享
　
【「土包子治國才是問題！」　最狂教授太中肯被淚推】
https://goo.gl/OZ9QSt
　
#台大 #蘋果分享圖 #李錫錕 Power錕的紙牌屋 #土包子治國",photo,https://www.facebook.com/appledaily.tw/photos/a.364361237068.207658.232633627068/10155713983032069/?type=3,26,308,14.0
232633627068_10155714030012069,2017-03-22 10:00:32,跨國運毒聲押竟獲無保請回　毒犯逃給法官看,"還好抓回來了 囧 #最新
　
#跨國 #犯罪 #法官",link,http://www.appledaily.com.tw/realtimenews/article/local/20170322/1082018,208,1499,56.0
232633627068_10155713717642069,2017-03-22 09:50:00,日本櫻花開囉！　首批櫻花在東京綻放,"櫻花季要開始囉，粉粉們機票都準備好了嗎？？ #請分享
　　
【完整 #動新聞】日本櫻花開囉！　首批櫻花在東京綻放
http://www.appledaily.com.tw/actionnews/appledaily/7/20170322/1081469/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/international/20170322/1081469/
　
#日本 #櫻花 #賞櫻 #桜前線 #出國 #出國旅遊",video,https://www.facebook.com/appledaily.tw/videos/10155713717642069/,5,205,4.0
